2023-02-08 17:34:09,921 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 0... current info is hori_success:0, verti_success:0, norm_success0
2023-02-08 17:34:10,942 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 1... current info is hori_success:0, verti_success:0, norm_success1
2023-02-08 17:34:11,998 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 2... current info is hori_success:0, verti_success:0, norm_success2
2023-02-08 17:34:12,728 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 3... current info is hori_success:1, verti_success:1, norm_success3
2023-02-08 17:34:13,436 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 4... current info is hori_success:2, verti_success:2, norm_success4
2023-02-08 17:34:14,166 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 5... current info is hori_success:3, verti_success:3, norm_success5
2023-02-08 17:34:14,886 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 6... current info is hori_success:4, verti_success:4, norm_success6
2023-02-08 17:34:15,602 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 7... current info is hori_success:5, verti_success:5, norm_success7
2023-02-08 17:34:16,308 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 8... current info is hori_success:6, verti_success:5, norm_success8
2023-02-08 17:34:17,016 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 3, 9... current info is hori_success:7, verti_success:6, norm_success9
2023-02-08 17:34:17,732 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 0... current info is hori_success:0, verti_success:0, norm_success0
2023-02-08 17:34:18,497 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 1... current info is hori_success:1, verti_success:1, norm_success1
2023-02-08 17:34:19,242 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 2... current info is hori_success:2, verti_success:1, norm_success2
2023-02-08 17:34:20,188 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 3... current info is hori_success:2, verti_success:1, norm_success3
2023-02-08 17:34:20,906 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 4... current info is hori_success:3, verti_success:1, norm_success4
2023-02-08 17:34:21,623 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 5... current info is hori_success:3, verti_success:2, norm_success5
2023-02-08 17:34:22,350 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 6... current info is hori_success:4, verti_success:3, norm_success6
2023-02-08 17:34:23,055 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 7... current info is hori_success:5, verti_success:3, norm_success7
2023-02-08 17:34:23,747 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 8... current info is hori_success:6, verti_success:4, norm_success8
2023-02-08 17:34:24,667 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 4, 9... current info is hori_success:6, verti_success:4, norm_success9
2023-02-08 17:34:25,340 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 5, 0... current info is hori_success:0, verti_success:0, norm_success0
2023-02-08 17:34:26,023 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 5, 1... current info is hori_success:1, verti_success:1, norm_success1
2023-02-08 17:34:26,753 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 5, 2... current info is hori_success:2, verti_success:1, norm_success2
2023-02-08 17:34:27,415 - FibCodeLogs_2023-02-08 17:34:09.820015 - INFO - Running 0 run...16, 0.15, 5, 3... current info is hori_success:3, verti_success:1, norm_success3
